topic,idx,q,a,context,datatype,attitude,group
Gender,8258,How do lesbians make life after 30 not pathetic?,"Now 27, she is the same age as me, I hope it will not be ""sad"" to update in three years.",0,0,0,Lesbian
Gender,14225,Does homosexuality really make people feel disgusting?,"I don't think it's disgusting, homosexuality is also love, but some things go too far, homosexuality is not good, and homosexuality is disgraceful, anyway, I don't think homosexuality is disgusting.",0,1,2,Gay
Gender,11987,How is sexism defined?,China is a relatively developed area and the more developed areas above.,1,0,0,Sexism
Gender,8638,Is there any way to discern LES?,Are you a boy or a girl?,0,0,0,Lesbian
Gender,7152,"Why is it so angry to be called ""virtuous""?","I haven't had such an experience, but think about the feeling that every time I hear my parents or my parents' friends say that I am ""sensible""?",1,2,2,Disgust virtuousness
Gender,8695,Is there any way to discern LES?,"I always feel that if I am curious, I will ask directly.",0,0,0,Lesbian
Gender,13975,"If women's rights are equal rights, why do they never face up to the oppression of men?","When men are oppressed, it refers to the traditional system of men earning money to support their families and dowry. Feminism is very opposed to this. Those of you who are oppressed should support them.",1,2,3,Discrimination against men
Gender,12079,"Why is it that when it comes to gender minorities in China, it is generally gay? lesbian, bisexual and transgender people? ","Is there such a thing abroad? You deserve to fight for rights and interests, and you also agree with those with vested interests. This is the environment. Just take care of yourself. Anyway, I don’t support or oppose the issue of homosexuality.",0,1,3,LGBTI
Gender,14506,What is it like for trans women to pretend to be a boy?,"My personal experience is that I can't keep it up, and finally I went through the process of unifying the upper body and the heart. I have been pretending for six years. Whenever I have free time, I will keep thinking about this issue.",1,1,2,Transgender
Gender,11933,Have female graduates from top universities in China been subjected to sexism in the employment process?,Experience the experience of those around you.,0,0,0,Sexism
Gender,8371,How do lesbians make life after 30 not pathetic?,Does this question really make me meow meow?,0,0,0,Lesbian
Gender,11682,Is sexism serious in China?,The essence of discrimination is to label groups as to what certain people are and how they should be.,0,2,2,Sexism
Gender,8338,How do lesbians make life after 30 not pathetic?,"I am a straight daughter who is married and loves my husband very much, but why am I particularly interested in such topics.",0,0,0,Lesbian
Gender,12733,Why is discrimination against men in modern China always ignored?,"Because the world itself is female-based, and men have been oppressed and discriminated against for thousands of years, long enough for everything to become accustomed to it.",1,2,3,Discrimination against men
Gender,11461,"Do girls generally do better than boys in college, and why?","I can't remember which Gringo made the statistics. The distribution of human social achievement is that men occupy the high and low points, while the distribution of women is a rough graph in the middle, to put it simply.",1,2,2,Gender Achievements
Gender,9205,What are the career prospects for girls who do data analysis? Is data analysis boring?,"I am also doing data analysis, but I am still a novice. I work as a data analyst in a company. I personally think that doing data analysis is boring, which should be related to my interest.",0,0,0,Women's occupation
Gender,11473,"Do girls generally do better than boys in college, and why?",I don't know if you have studied biology or not. What is the difference between the random combination of four chromosomes?,0,0,0,Gender Achievements
Gender,6390,How do people in small counties view the LGBT community?,"It's the same everywhere, and so is Beishangguang.",1,2,2,LGBT
Gender,13257,When did you feel the discrimination against men in society?,A fact: the word straight is derogatory in the mouth of many women.,0,2,3,Discrimination against men
Gender,11214,When will the current gender antagonism end?,"There is basically only one way out, that is, the vast majority of men choose to lie down, especially men at the bottom. Men no longer actively pursue women, or a large number of single school-age women from other countries are introduced.",1,2,3,gender opposition/底层男人
Gender,9088,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,Artificial womb technology and social parenting measures should be put on the agenda.,0,0,0,Women's occupation
Gender,9708,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","UI's current employment prospects are very good, as long as the professional ability is excellent, the salary is casually above 8K.",0,0,0,Women's occupation
Gender,11483,"Do girls generally do better than boys in college, and why?","The admission requirements are the same, so the average is lower if there are more people.",0,0,0,Gender Achievements
Gender,6322,"It has always been difficult to accept the LGBT community, even disgusted. I know that this is not right, and I am also highly educated ","Hey my mother, have you ever thought about gays being forced to accept heterosexuality: I also have a higher education, but heterosexuality is really disgusting.",1,1,3,Gender
Gender,13615,What kind of sexism have you seen for men?,"When I was in college, my roommate wanted to borrow money naked.",0,0,0,Discrimination against men
Gender,8153,How do lesbians make life after 30 not pathetic?,Why is this question being sprayed?,0,0,0,Lesbian
Gender,7838,How do lesbians make life after 30 not pathetic?,"This society is weird. My mother can accept that I am divorced when I am 30, but she cannot accept that I am not married when I am 30.",1,0,0,Homosexual
Gender,10822,How to view the growing gender antagonism on Weibo?,"It's strange that they don't go to Japan. The annual salary of newly-received women is 70,000 to 80,000 yuan less than that of men.",1,0,0,gender opposition
Gender,8303,How do lesbians make life after 30 not pathetic?,"When I saw this question, I was shocked.",0,0,0,Lesbian
Gender,6183,Is there bullying of LGBT students in Chinese schools?,"In China, this kind of LGBT bullying definitely exists.",0,2,3,LGBT
Gender,10092,How to view highly educated women becoming full-time housewives?,I have been full-time for six years and 10 months. Dabao is 8 years old and Erbao is 3 years old. I chose full-time because no one helped to take care of my children. Now I am satisfied with my life.,0,1,1,housewife
Gender,11751,Is sexism serious in China?,"I just received it. Anyway, I don’t want girls if it’s technical, and I don’t want girls if I move bricks, so I should not be able to find a job.",0,2,3,Sexism
Gender,8296,How do lesbians make life after 30 not pathetic?,"Gender female, love female, just 30, the mother has been single until now, and now he is a doctor dog, and he is in a state of incompetence in all aspects.",0,0,0,Lesbian
Gender,8720,Is there any way to discern LES?,Tell me about some of the methods I've tried myself.,0,0,0,Lesbian
Gender,8148,How do lesbians make life after 30 not pathetic?,"I have to admit that true happiness never belongs to most people, whether you choose to get married or single, whether you are an ordinary girl or a lesbian.",1,1,2,Lesbian
Gender,12406,"When you know you're LGBTI, what do you do to make yourself better?",Not sure when I was in high school. Determined in college.,0,0,0,LGBTI
Gender,7928,How do lesbians make life after 30 not pathetic?,"I found that I was always picky about my ex, but I was especially tolerant and gentle with girls.",1,2,2,Homosexual
Gender,10661,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,It depends on how professional the lady is.,0,1,2,housewife
Gender,12305,"As a sexual minority, do you ever want to cry?","I am twenty-eight this year, and I haven't been in a serious relationship for five years.",0,2,3,LGBTI
Gender,13631,Is women's boxing really discriminatory against men?,"Female boxing does not discriminate against men, but against women. They believe that women are inherently weak, and they are always inferior to men in the day after tomorrow, and they cannot get what they want through their own efforts.",0,2,3,Discrimination against men
Gender,10006,What if your other half strongly asks you to be a housewife?,"Oh mother, what family, does he support you?",1,1,3,housewife
Gender,14011,Do men experience Sexism? What are some examples?,"A man must have the ability, be able to make money, must stand upright in the sky, and a series of things like xxxx are all discrimination. In a word, discriminating against women is also discriminating against men.",1,2,3,Discrimination against men
Gender,11736,Is sexism serious in China?,"If it is not serious, how can it be serious? Eliminating the four evils is a matter of course, and we should even strongly encourage this kind of behavior.",1,2,3,Sexism
Gender,9046,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,The current real question: Will the three-child policy make women experience more discrimination and pressure in the workplace?,0,2,2,Women's occupation
Gender,12631,"When you know you're LGBTI, what do you do to make yourself better?","Being in an art school, the road to love was not as smooth as I imagined. I still remember that when I entered the school as a freshman, I was madly obsessed with small software.",0,0,0,LGBTI
Gender,7562,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?",Today's pastoral feminism is really scary.,1,2,3,Disgust virtuousness
Gender,10217,How to view highly educated women becoming full-time housewives?,"""the, good, wife,"" to understand?",0,0,0,housewife
Gender,8952,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"Everyone is complaining, this world really can find reasons to support everything.",0,0,0,Women's occupation
Gender,7011,"Why do some girls dislike the word ""virtuous""?","It is you who gave almost all the precious things you have, youth, appearance, time, dignity, health, hobbies, opportunities.",0,0,0,Disgust virtuousness
Gender,12421,"When you know you're LGBTI, what do you do to make yourself better?","study. In high school, I was admitted to 985 from the middle of the class, and now I am a top 2 graduate student.",0,0,0,LGBTI
Gender,9367,"Women who are afraid of delaying their careers by having children, how good are their careers?","Isn't the standard answer to this kind of question ""none of your business""?",0,0,0,Women's occupation
Gender,9056,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"Abolish maternity leave, a gender-heavy holiday.",1,1,2,Women's occupation
Gender,14568,What is it like for trans women to pretend to be a boy?,"It can't be put on at all, okay? The most common adjective I heard in class was mother.",1,1,3,Transgender
Gender,13986,"If women's rights are equal rights, why do they never face up to the oppression of men?","Who told you that domestic pastoral women's rights are about equality and equality, all they want is privilege.",0,2,3,Discrimination against men
Gender,11327,"Do girls generally do better than boys in college, and why?","As a result of family education and gender stereotypes, feminist societies have designed exams and school systems that benefit women, rooted in discrimination and oppression against men.",1,2,2,Gender Achievements
Gender,8178,How do lesbians make life after 30 not pathetic?,It's almost 30 and I don't feel sad.,1,0,0,Lesbian
Gender,10259,How to view highly educated women becoming full-time housewives?,"Disapprove. First of all, it should be noted that temporarily quitting the workplace for the child does not count as a full-time job.",0,1,2,housewife
Gender,12682,What kind of attitude should we have in the face of the affirmative action movement for the LGBT community?,This answer represents my personal opinion only.,0,0,0,LGBTI
Gender,12579,"When you know you're LGBTI, what do you do to make yourself better?","Even if you live an ordinary life, at least do something you like.",1,1,2,LGBTI
Gender,12948,Why is discrimination against men in modern China always ignored?,"Look at the laws of our country. Regarding the crime of rape: the rape of a woman by a man starts for 3 years, and the maximum death penalty.",1,2,2,Discrimination against men
Gender,12159,"As a sexual minority, do you ever want to cry?","Why can others hug, hold hands, and kiss openly, but we are discriminated against and can only be sneaky!",1,1,3,LGBTI
Gender,11781,Is sexism serious in China?,"Of course serious. Whether it's behavior, or concept, as long as you want to realize it, it's all around you.",1,2,3,Sexism
Gender,8064,Is there a gay man who can tell his own story?,"I still remember that when I was a student, I was in high school but didn't realize who I was until I met him.",0,0,0,Homosexual
Gender,14244,How can you tell if a guy is gay?,Anyway as a same...  ,0,0,0,Gay
Gender,9592,"Women who are afraid of delaying their careers by having children, how good are their careers?","I saw a high-voted answer before, but I didn't find it.",0,0,0,Women's occupation
Gender,14171,Why are gay men more susceptible to HIV?,"As a medical dog, let me tell you what the teacher has taught us about popular science.",0,0,0,Gay
Gender,12256,"As a sexual minority, do you ever want to cry?",i uh... the first time to answer the question...,0,0,0,LGBTI
Gender,7822,How do lesbians make life after 30 not pathetic?,"What is revealed behind the word pathetic is the recognition of the shackles of the world, compared to lesbians and after the age of 30 (whether it is really pathetic or not).",0,0,0,Homosexual
Gender,12883,Why is discrimination against men in modern China always ignored?,"Oh, it's also the woman's fault that the man is ignored. The high praise is really good.",1,2,3,Discrimination against men
Gender,6355,How do people in small counties view the LGBT community?,I lived in a small county town until I went to college.,0,0,0,LGBT
Gender,12477,"When you know you're LGBTI, what do you do to make yourself better?","Live hard to make life more beautiful, cook rice, arrange flowers, do housework, and keep a person's life in good order; work hard, work when you open your eyes.",0,0,0,LGBTI
Gender,11146,When will the current gender antagonism end?,"High school students, right? Study hard and don't care about these. We are laying the foundation for you and the future.",0,0,0,gender opposition
Gender,7199,"Why is it so angry to be called ""virtuous""?","The word virtuous has been misunderstood, virtuous means virtuous, and hui means willing to give, which is a good virtue, why should you be angry?",0,2,2,Disgust virtuousness
Gender,7088,"Why is it so angry to be called ""virtuous""?","Not angry, in our hometown, the word ""virtuous"" is unisex, referring to the host's hospitality and generosity to guests.",0,2,1,Disgust virtuousness
Gender,14075,Why are gay men more susceptible to HIV?,"Because it violates the laws of nature, the rectum and anus are not suitable for mating!",1,0,0,Gay
Gender,10994,When will the current gender antagonism end?,"After reading a lot of answers, I found that most Guo Nan is still in an ostrich state, or has a completely wrong understanding of the situation, so that he is blindly optimistic.",0,2,3,gender opposition
Gender,8275,How do lesbians make life after 30 not pathetic?,"Invincible and comfortable, I thought about marriage, but I felt that it was too troublesome to execute, so I gave up.",0,1,2,Lesbian
Gender,7529,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","I think it depends on the speaker's so-called ""virtuous"", what does he mean",0,2,2,Disgust virtuousness
Gender,6386,How do people in small counties view the LGBT community?,"My family's northern coastal city is not a small coastal county, and my mother almost broke down after coming out with my mother for a few years.",0,0,0,LGBT
Gender,12332,"As a sexual minority, do you ever want to cry?","The saddest part was just suddenly finding out that I had been wrong all along, I thought genetic sexual attraction was mutual.",0,0,0,LGBTI
Gender,9186,What are the career prospects for girls who do data analysis? Is data analysis boring?,"As an old post-90s who has been engaged in data analysis for many years, I would like to talk about some views on this issue.",0,0,0,Women's occupation
Gender,11743,Is sexism serious in China?,Hey I think people have Sexism in their hearts more or less.,0,2,2,Sexism
Gender,8548,Is there any way to discern LES?,Laxatives... Of course it depends on the temperament...,1,2,2,Lesbian
Gender,12756,Why is discrimination against men in modern China always ignored?,"Oppose the high-voted answer, and steal the concept. It is a fact that the default CEO is male. The data shows that the proportion of female CEOs is generally below 5%.",1,2,2,Discrimination against men
Gender,11921,Have female graduates from top universities in China been subjected to sexism in the employment process?,"Professional top schools are not. The senior student is an important person in the unit, and there is a junior girl who wants to go. I asked the gender priority question. It was originally a typing chat. The senior sister changed her voice and told me: Yes.",0,2,3,Sexism
Gender,9542,"Women who are afraid of delaying their careers by having children, how good are their careers?","I listened to a few professors chatting, during which they talked about recruiting researchers.",0,0,0,Women's occupation
Gender,7066,"Why is it so angry to be called ""virtuous""?",The point of explosion is [My ability to cultivate hard is not the core competitiveness in your eyes.,0,0,0,Disgust virtuousness
Gender,6747,How can you tell if a guy is gay or bisexual?,"It's understandable to worry that he's gay, what's there to worry about being bisexual?",0,1,2,Bisexuality
Gender,6583,How can you tell if a girl is lesbian/bisexual?,"I've been following this issue for a long time, thinking about writing something casually.",0,0,0,Bisexuality
Gender,12020,What are the workarounds for female sexism?,No. Because the so-called discrimination comes from reality.,1,2,3,Sexism
Gender,12757,Why is discrimination against men in modern China always ignored?,"If there are 2,000 people, 1,000 men and 1,000 women, there are now 90 men and 10 women oppressing 910 men and 990 women.",1,2,2,Discrimination against men
Gender,12042,What are the workarounds for female sexism?,"In a patriarchal society, it is impossible without Sexism, and it is impossible without inequality.",0,2,2,Sexism
Gender,11511,"Do girls generally do better than boys in college, and why?",Why do boys in college get worse grades than girls?,0,2,3,Gender Achievements
Gender,12830,Why is discrimination against men in modern China always ignored?,emmm about your second point.,0,0,0,Discrimination against men
Gender,9436,"Women who are afraid of delaying their careers by having children, how good are their careers?",The subject's default premise is that the career must be good enough to not have children.,1,1,2,Women's occupation
Gender,7119,"Why is it so angry to be called ""virtuous""?","In fact, I don't think praising girls for being virtuous is not the same as praising boys for being honest, but praising boys for their strict wives.",0,2,2,Disgust virtuousness
Gender,7807,How do lesbians make life after 30 not pathetic?,"What's the problem, who says lesbians have a miserable life after 30?",0,0,0,Homosexual
Gender,14262,How can you tell if a guy is gay?,I couldn't bear to look directly at the volleyball court.,0,0,0,Gay
Gender,14575,What is it like for trans women to pretend to be a boy?,"Uncomfortable, no matter what I do, it's not very real, as if there is a layer of separation from other people and things...",1,0,0,Transgender
Gender,13072,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"1. The virginity is not deducted in almost all (95%) men, and is a plus in more than half (about three-quarters) of men.",1,2,2,Discrimination against men
Gender,12623,"When you know you're LGBTI, what do you do to make yourself better?","Not to mention becoming good, I was in high school when I understood my sexuality, when I was not with my parents, they were in other cities, and I went to school alone in a second-tier city.",0,0,0,LGBTI
Gender,8534,What to think of the T in lesbians?,"I don't look at them very much, they are all girls, and they deserve to be loved by me.",1,2,2,Lesbian
Gender,11107,When will the current gender antagonism end?,When Taiwan was recaptured and the crackdown began.,1,0,0,gender opposition
Gender,11216,When will the current gender antagonism end?,"It's hard. The right match, through the ages.",1,2,2,gender opposition
Gender,7493,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?",The source of this incident is on Hupu Pedestrian Street. The original post was posted on Hupu Pedestrian Street on February 7.,0,0,0,Disgust virtuousness
Gender,7815,How do lesbians make life after 30 not pathetic?,"I just want to say, please contact me if you are married in Tianjin and Wuhan.",0,0,0,Homosexual
Gender,13352,"As a man, when did you experience sexism?",The part-time college students who are indoors are all welcome girls to sign up!,0,2,3,Discrimination against men
Gender,8840,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"If we really want to eliminate discrimination, it should be like this: every time a wife has a child, the state will arrest her husband and beat her, so that her husband can't work for several months in bed.",1,2,3,Women's occupation
Gender,10486,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"There is no male or female perspective, only which economic strength and anti-risk ability the family is in, and a family with a wealthy family and strong anti-risk ability, a full-time female is also good.",1,2,2,housewife
Gender,7516,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","If we could replace both ""virtuous"" and ""honest"" with ""being kind to others"", wouldn't there be no such dispute?",0,2,2,Disgust virtuousness
Gender,11734,Is sexism serious in China?,"Sexism is, of course, serious, and very serious.",1,2,3,Sexism
Gender,7741,Does homosexuality really make people feel disgusting?,"I don't think it's disgusting, homosexuality is also love, but some things go too far, homosexuality is not good, and homosexuality is disgraceful, anyway, I don't think homosexuality is disgusting.",0,1,2,Homosexual
Gender,13139,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"The deep-seated reason @ Tao Dabao has said it very well, let me talk about my point of view from another angle.",0,0,0,Discrimination against men
Gender,12462,"When you know you're LGBTI, what do you do to make yourself better?","The undergraduate is from one of the domestic universities competing for the third place, and the doctoral degree is abroad.",0,0,0,LGBTI
Gender,7856,How do lesbians make life after 30 not pathetic?,"Marriage is like a tomb. The woman has been with her for most of her life. From the beginning, she was tall and slender, her skin was white and beautiful, her breasts and waist were enlarged...",0,0,0,Homosexual
Gender,6626,How can you tell if a girl is lesbian/bisexual?,[Appearance/Character] This is really not absolute.,0,0,0,Bisexuality
Gender,12513,"When you know you're LGBTI, what do you do to make yourself better?",Didn't do anything but it took me 14 years to finally walk in the sun with my BF.,1,1,2,LGBTI
Gender,9992,What if your other half strongly asks you to be a housewife?,I really want to be a housewife and accompany my children to grow up.,0,2,2,housewife
Gender,9472,"Women who are afraid of delaying their careers by having children, how good are their careers?","The subtext of your subtext is not ""Your women keep saying that you are afraid of having children and delaying your career.",0,0,0,Women's occupation
Gender,9294,What are the career prospects for girls who do data analysis? Is data analysis boring?,"The summary is pretty good, basically it is one theory, two tools, and three business.",0,0,0,Women's occupation
Gender,10378,What kind of courage did marriage give you to be a housewife?,"I don't have the courage or courage. I just don't want to take my child to others. After my child goes to school, I will go back to the workplace, even if it's just ordinary sales.",0,2,2,housewife
Gender,13965,"If women's rights are equal rights, why do they never face up to the oppression of men?",Why should women have equal rights with men?,1,2,3,Discrimination against men
Gender,12821,Why is discrimination against men in modern China always ignored?,"All problems are class problems, and they are all bottom-level confrontations provoked by vested interest groups in order to safeguard their own interests. The lower-level women are used to control the lower-level men.",1,2,2,Discrimination against men
Gender,11588,Is sexism serious in China?,"According to data released by the National Bureau of Statistics, at the end of 2018, China had a male population of 713.51 million and a female population of 681.87 million, with a serious imbalance in the ratio of males and females.",1,2,2,Sexism
Gender,14101,Why are gay men more susceptible to HIV?,I'd like to see what new hat some people are going to put on gay men when AIDS becomes a curable disease.,0,1,2,Gay
Gender,6679,How can you tell if a girl is lesbian/bisexual?,"I am introverted, extremely sullen, not showing off the mountains but not revealing the water, and deep cabinets.",0,0,0,Bisexuality
Gender,6769,"Why do some girls dislike the word ""virtuous""?","Don't do laundry and cooking, save money, and swallow your breath",1,2,3,Disgust virtuousness
Gender,6933,"Why do some girls dislike the word ""virtuous""?","I have a question, if [Xianhui] is disgusted by people because of [giving for others], then [high emotional intelligence] is also detrimental to oneself, and also requires paying.",0,2,2,Disgust virtuousness
Gender,13219,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"If he is just an ordinary man, no matter how lustful he is, if he has no money, no talent, no looks, and he can't do licentious things, he can generally keep his virginity.",1,0,0,Discrimination against men
Gender,10646,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"Let me put it this way, as long as any man who has been involved in raising children all day knows that raising children is much more tiring than going to work!",0,0,0,housewife
Gender,11947,Have female graduates from top universities in China been subjected to sexism in the employment process?,"What Sexism is, it is nothing more than the survival of the fittest in a market economy.",0,2,2,Sexism
Gender,9772,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,My cousin quit her job to be a housewife after she gave birth to a baby. I strongly disagree.,0,1,3,housewife
Gender,14407,How can you tell if a guy is gay?,"If someone asks him if you want to be a man or a woman, he will definitely want to be a woman.",1,0,0,Gay
Gender,11467,"Do girls generally do better than boys in college, and why?",Why don't you ask why Tsinghua girls study better than college boys.,0,2,2,Gender Achievements
Gender,13907,"If women's rights are equal rights, why do they never face up to the oppression of men?","Don't take those fake feminists as an example, the ones who ask boys to pay and give gifts are just princess illnesses, and the only thing that has to do with feminism is that they are fake feminists.",1,2,3,Discrimination against men
Gender,7178,"Why is it so angry to be called ""virtuous""?","Although I am a boy, I often hear people say that I am virtuous. Although it sounds weird, I actually like this word very much.",0,2,1,Disgust virtuousness
Gender,11000,When will the current gender antagonism end?,"The end time is unclear, but some people have already started to fight back against the extreme and ulterior motives of female boxing.",0,2,3,gender opposition
Gender,7957,How do lesbians make life after 30 not pathetic?,"How does this problem exist, don't heterosexual women face misery after 30?",0,2,3,Homosexual
Gender,10247,How to view highly educated women becoming full-time housewives?,"Also write this answer. Graduated from an ordinary school with a master's degree, gave birth to a baby at the age of 31, and has been working full-time at home for three and a half years.",0,0,0,housewife
Gender,11503,"Do girls generally do better than boys in college, and why?","There are differences in the growth rate of boys and girls. According to the survey, some data show that the psychological age of boys is generally more than 1 year later than that of girls.",0,0,0,Gender Achievements
Gender,12703,Why is discrimination against men in modern China always ignored?,Because society treats women as works of art while treating men as consumables.,1,2,3,Discrimination against men
Gender,10070,How to view highly educated women becoming full-time housewives?,will be disliked by her husband. Will be divorced when his child is three years old.,1,1,3,housewife
Gender,13222,Why is a man's body (chastity) less precious than a woman's body (chastity)?,When can a woman's body not materialize as a sexual resource and become a bargaining chip for obtaining social resources?,0,2,3,Discrimination against men
Gender,10288,How to view highly educated women becoming full-time housewives?,"If every family can have a ""highly educated"" housewife/husband, how lucky...",0,1,2,housewife
Gender,7730,Does homosexuality really make people feel disgusting?,"Sharing a true story, my high school class teacher, male, in his 40s, has a wife and daughter, and is gay.",0,0,0,Homosexual
Gender,9996,What if your other half strongly asks you to be a housewife?,"Why ask for it? I do what I want to do, and I don't do what I don't want to do.",1,2,2,housewife
Gender,11080,When will the current gender antagonism end?,"Japan is over, and South Korea will probably be over in a few years.",1,2,3,gender opposition
Gender,11518,"Do girls generally do better than boys in college, and why?","If boys have girlfriends in college, and girls play games to death, and fully meet their physical needs, then I estimate that few boys will have poor grades.",1,2,2,Gender Achievements
Gender,11108,When will the current gender antagonism end?,"Set up a flag, and female boxing can clamor for a year at most with the Internet.",1,2,3,gender opposition
Gender,13886,"If women's rights are equal rights, why do they never face up to the oppression of men?","Because the oppression of men is a by-product of the oppression of women as a whole that is created by men as a whole, such as when a man tries to enter the service industry (flight attendant, babysitter.",1,2,2,Discrimination against men
Gender,7045,"Why is it so angry to be called ""virtuous""?","Baidu: Xianhui, [xián, huì], Xianhui is a Chinese word, pinyin is xián, huì, definition: refers to women who pay for the family, with a kind attitude.",0,0,0,Disgust virtuousness
Gender,12030,What are the workarounds for female sexism?,"Franklin, the mother of D0: Because she is a woman, she does not deserve the Nobel Prize?",1,2,3,Sexism
Gender,10220,How to view highly educated women becoming full-time housewives?,"Personally, no problem.",0,0,0,housewife
Gender,7182,"Why is it so angry to be called ""virtuous""?","Just look at the online reviews, because there is survivorship bias.",0,0,0,Disgust virtuousness
Gender,10630,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"If family conditions do not allow it, almost no one is willing to rely on one party's labor to support the whole family or even drive the whole family to progress. Humans are very realistic species.",1,1,2,housewife
Gender,10262,How to view highly educated women becoming full-time housewives?,"After reading a few answers, I can tell you my feelings. All of them are highly educated, and I still don't know how to make sure that I want to be a full-time housewife.",0,1,3,housewife
Gender,13131,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"A woman's child must be her own, can a man?",1,2,3,Discrimination against men
Gender,12319,"As a sexual minority, do you ever want to cry?","Occasionally talking to Mama about sexual orientation, she always looks disgusted, but tries her best to understand.",0,2,2,LGBTI
Gender,13775,"If women's rights are equal rights, why do they never face up to the oppression of men?","I just realized today what is meant by ""The Theory of Punishing the Heart.""",0,0,0,Discrimination against men
Gender,9292,What are the career prospects for girls who do data analysis? Is data analysis boring?,"If data analysis is boring, wouldn't the raft of less-skilled finance jobs out there be even more unbearable.",0,2,2,Women's occupation
Gender,13468,"As a man, when did you experience sexism?",Did no one notice this!,0,0,0,Discrimination against men
Gender,9403,"Women who are afraid of delaying their careers by having children, how good are their careers?","Bah, let me tell you, among the sisters around me who have given birth to children, no one can say that they have a career or a job now, and they focus on their children all day anyway.",1,1,3,Women's occupation
Gender,8505,What to think of the T in lesbians?,I just want to say that my ex t is not a good thing.,0,1,3,Lesbian
Gender,9200,What are the career prospects for girls who do data analysis? Is data analysis boring?,"First of all, there is no need to add the restrictive condition of girls. The career development route of data analysis can be divided into 4 directions: data analysis, data mining, data products, and data engineering.",0,2,2,Women's occupation
Gender,8208,How do lesbians make life after 30 not pathetic?,"What's so sad? As long as two people are independent in economy and personality, love is not tragic.",1,1,2,Lesbian
Gender,10558,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"After reading a few high praise answers, the general point is: if a woman is a full-time wife and a housewife, a man is likely to go out to find someone else, and a woman cannot do without him.",0,1,3,housewife
Gender,6152,"Why doesn't China have affirmative action movements like race, gender equality, LGBT, etc. like the United States?","These movements are too low-level, that is, they fail to recognize the fundamental contradictions and cannot put forward a complete political program.",1,2,3,LGBT
Gender,10397,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"My family is the most peaceful full-time route. Before pregnancy, the old man made it clear that he would not bring children and repeatedly advised us to think clearly.",1,0,0,housewife
Gender,11841,Is there sexism in civil service interviews?,"Civil servants value ability, not gender. In such a situation, you should think about where you are worse than the other two who have successfully landed.",0,2,2,Sexism
Gender,14264,How can you tell if a guy is gay?,"Most can't judge. Because straight men can be cute enough to be gay, and gays can also be straight and terrible.",0,1,2,Gay
Gender,11928,Have female graduates from top universities in China been subjected to sexism in the employment process?,"Let's put it this way, many Internet companies in Xi'an would rather have boys from West Post than girls from us. We scored so much higher in the college entrance examination than them, and how much effort has been put into the university.",0,2,3,Sexism
Gender,11774,Is sexism serious in China?,"Much better than before, but still a lot more.",1,2,2,Sexism
Gender,12027,What are the workarounds for female sexism?,ancient man. Can take wives and concubines.,1,1,2,Sexism
Gender,13043,Why is a man's body (chastity) less precious than a woman's body (chastity)?,The precious hygiene of a woman's reproductive organs is a must guarantee to pass on the lineage and raise healthy children!,1,2,3,Discrimination against men
Gender,13597,When did you feel discrimination against men?,"--renew--. I wrote this answer without knowing the status of men being discriminated against, but men are indeed discriminated against in society.",0,2,3,Discrimination against men
Gender,13507,When did you feel discrimination against men?,"This is a list of high-risk occupations from an insurance company, and people who work in these jobs cannot buy health insurance.",1,0,0,Discrimination against men
Gender,8163,How do lesbians make life after 30 not pathetic?,"People just want to live well, it has nothing to do with gender or sexual orientation.",1,1,2,Lesbian
Gender,14369,How can you tell if a guy is gay?,I can't think of any other way other than looking at Pi Yanzi...,0,0,0,Gay
Gender,12266,"As a sexual minority, do you ever want to cry?","After graduation, that is, after separating from her, he watched the movie ""The Girl Who Eats Flowers"" at home.",0,0,0,LGBTI
Gender,12669,What kind of attitude should we have in the face of the affirmative action movement for the LGBT community?,"I think it's better for society to not ask than to say ""wow, they're so cool"".",1,1,2,LGBTI
Gender,10810,How to view the growing gender antagonism on Weibo?,We can first analyze the group composition of male boxing and female boxing.,0,2,2,gender opposition
Gender,8540,Is there any way to discern LES?,"The New Year is coming to an article ""Jianji Collection""!",0,0,0,Lesbian
