topic,idx,q,a,context,datatype,attitude,group
occupation,26019,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Why have ""worker"" and ""peasant"" become inferior, unseemly synonyms?",0,1,3,Worker farmers
occupation,27949,What should I do if I feel less emotional intelligence after becoming a programmer?,"Practice makes perfect. Everyone's time is fair, and if you have more contact with machines, of course, you will have less contact with people.",0,0,0,programmer
occupation,24993,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","I might get scolded for saying it, but I still want to say it.",0,0,0,worker
occupation,25751,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?",Self-experience: I am a migrant worker.,0,0,0,Worker farmers
occupation,24956,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","No, no, you seem to have confused something. Although I don't dare to go back to this question in too much detail, I will give you some ideas that seem to be able to be said.",0,0,0,worker
occupation,27873,Why do many people think that programmers have low emotional intelligence?,"Agree, 1. I feel that many of them have poor empathy ability, do not know the mood and purpose of the other party's communication, it is difficult to think from the perspective of the other party, and the communication process is relatively blunt and egoistic.",1,1,2,programmer
occupation,28156,What should I do if I feel less emotional intelligence after becoming a programmer?,"There are few people in contact, the sampling rate is low, and the EQ level is also low, so naturally it is impossible to learn.",1,1,2,programmer
occupation,25339,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"Although I know this question has ulterior motives, I also want this kind of life.",0,0,0,worker
occupation,26010,"Why have ""workers"" and ""peasants"" become synonymous with indecency?",It is an objective fact that those who have been engaged in purely manual labor since ancient times were inferior.,1,2,3,Worker farmers
occupation,27215,Why do some science students in my country look down on liberal arts students?,"I am an undergraduate student of science and engineering, and my graduate student is transferring the text. The biggest feeling is that our understanding of the liberal arts is too superficial.",0,0,0,Arts and Sciences
occupation,27057,Can the nurse bosses in Zhihu answer the current situation of work after graduating from nursing graduate school?,"Nursing graduate student, worked in a tertiary hospital for three years.",0,1,2,Nursing careers
occupation,28345,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?",Isn't it our traditional skill to speak in an idealistic context in public and in a realist context in private?,1,2,2,Occupational discrimination
occupation,27109,Why do some science students in my country look down on liberal arts students?,"For no reason, liberal arts students also look down on science students, which is a two-way chain of contempt.",0,2,3,Arts and Sciences
occupation,26455,Why is everyone reluctant to study nursing?,"My original intention of studying nursing was not to save lives and help the wounded, but that the college entrance examination was not ideal at that time, and there were very few male students studying nursing.",0,0,0,Nursing careers
occupation,26125,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","In fact, in socialist countries, workers and peasants should have the highest status!",0,0,0,Worker farmers
occupation,26949,How tired are Nursing careers really?,"If you are physically tired, don't talk about your heart.",0,0,0,Nursing careers
occupation,26384,"What are the 211,985 nursing graduates doing? Is the work not much different from that of secondary school students?","It is no different from a secondary school, but the top three hospitals do not accept secondary schools. Generally, nurses with a high degree of education develop well in the hospital, and some enter the nursing department within a few years.",0,1,2,Nursing careers
occupation,26853,What if a nursing student doesn't want to be a nurse?,Does Zhihu really only have to be a civil servant to be politically correct?,0,0,0,Nursing careers
occupation,27168,Why do some science students in my country look down on liberal arts students?,"In the past few decades, in fact, our country has always attached great importance to science and engineering.",0,2,2,Arts and Sciences
occupation,24614,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","Don't worry, some jobs shouldn't be done by humans.",1,2,3,worker
occupation,28135,What should I do if I feel less emotional intelligence after becoming a programmer?,"When I see this kind of question, I want to slap the subject, you have to ask ""why do some people have such a low EQ"" and everyone will think ""Well.",0,0,0,programmer
occupation,27673,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","The threshold is not low, and most people simply do not have the talent required to become a qualified programmer.",0,2,1,The new generation of migrant workers/programmers
occupation,28119,What should I do if I feel less emotional intelligence after becoming a programmer?,"In fact, the above answerers are right, I will not say more, I will share an inner thought.",0,2,3,programmer
occupation,26889,What if a nursing student doesn't want to be a nurse?,"The hardships of the nursing clinical profession are indeed indescribable. I survived graduation, survived internships, successfully found a job, and then rotated, internal medicine, surgery, emergency, and endless night shifts.",1,0,0,Nursing careers
occupation,27345,Why do some science students in my country look down on liberal arts students?,"In fact, the number of students in the arts and sciences is not particularly large. It has not reached the level of ten students in the liberal arts. The admission ratio of science is even greater, but there are still many people who cannot be admitted to good schools.",0,0,0,Arts and Sciences
occupation,28291,What happens to programmers after five years of work?,Downstairs there is a request for a young lady~ I will find a little brother~.,0,0,0,programmer
occupation,28365,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?",Because the fittest survive! Must live in the moment first!,1,1,2,Occupational discrimination
occupation,28581,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Because basically all, the vast majority, almost everyone does not want equality, but just a better meal.",1,2,2,Occupational discrimination
occupation,27518,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",Means some people will be very happy.,0,0,0,The new generation of migrant workers
occupation,25046,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","You are wrong, not only the former workers, but now the engineers, finance and management of the factory are all called factory dogs.",0,1,2,worker
occupation,26170,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Capitalists want to make more money to fatten themselves, so they find a group of people who support them as their basic business, and then rely on this basic business to exploit the working people.",1,2,2,Worker farmers
occupation,27266,Why do some science students in my country look down on liberal arts students?,"Take today's Zhihu hot list as an example: an art student holds soil for 10 days to grow grass, and then comes to the end with a sentence that the land breeds life and it hurts, and this is on the hot list.",0,0,0,Arts and Sciences
occupation,24779,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","The salary is too low, who is willing to do it?",1,1,3,worker
occupation,27642,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","The term ""new generation of migrant workers"" is a good use.",0,1,2,The new generation of migrant workers
occupation,28437,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?",Those who can find a partner to have children after the test of the comprehensive quality of a pair of sexual selection will not be too stupid.,1,2,3,Occupational discrimination
occupation,27889,Why do many people think that programmers have low emotional intelligence?,"Don't fire map guns, I have seen programmers who are very difficult to get along with and very good programmers.",0,1,2,programmer
occupation,26328,"The NPC deputies suggested advocating that the media not use language such as ""migrant workers"", is the term ""migrant workers"" discriminatory?",The People's Republic of China is a socialist country under the people's democratic dictatorship led by the working class and based on the alliance of workers and peasants.,0,0,0,Worker farmers
occupation,28517,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Not contradictory. Occupational equality is occupational equality. It means that you should not discriminate against people who work in other jobs, and you should not think that people are inferior to you when you see sanitation workers and couriers.",0,2,2,Occupational discrimination
occupation,25675,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"If the price of agricultural products is lowered to such an extent that the level of rations can only be maintained, then all expenses other than meals will need to be paid for by working.",1,1,2,worker
occupation,26760,What if a nursing student doesn't want to be a nurse?,"After studying nursing, there are many people who want to change their careers to take the postgraduate entrance examination. In fact, it can be said that there is little hope for the undergraduate examination in agriculture, and there are successful cases in the history examination (me)…",0,2,2,Nursing careers
occupation,25439,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"Don't be shrewd, I only want to convey one meaning in writing this answer: read more books!",0,0,0,worker
occupation,25762,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","It is also a job in a big city. Those with a local hukou are jobs, and those from other places are migrant workers.",0,0,0,Worker farmers
occupation,25462,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"The capitalists have the means of production, and the workers have no means of production.",0,1,2,worker
occupation,25527,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"Workers and capitalists are cooperative in production activities, and work together to distribute the output of the cooperation.",0,0,0,worker
occupation,24977,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Because in the first 30 years, workers were considered a high-level privileged class, and their status was equivalent to that of peasants. In terms of monetary income, the monthly income of urban workers was equal to the annual income of many peasants.",1,1,2,worker
occupation,27425,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",… Do you remember there was a good saying back then?,0,0,0,The new generation of migrant workers
occupation,24929,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","High social status did not come out of thin air. At that time, the number of workers was small, the benefits were good, and the treatment was high. Everyone knows what it is now.",1,2,2,worker
occupation,27787,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","This is still by definition. When I was in school, I was called a code farmer, and the migrant workers in the grid were the consensus.",1,1,3,The new generation of migrant workers
occupation,24595,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?",Those born in the 1980s and 1970s are no longer willing to be farmers. How has agriculture developed over the years?,0,0,0,worker
occupation,28210,"My boyfriend is a programmer, what should I do if my emotional intelligence is low? I really don't mean a black programmer... ?","It may be because you are too focused on work and study the code, so that the energy in other places is weakened~.",0,1,2,programmer
occupation,26208,"Why have ""workers"" and ""peasants"" become synonymous with indecency?",Because workers and peasants contribute the least to the country.,1,1,3,Worker farmers
occupation,27171,Why do some science students in my country look down on liberal arts students?,"First, at the beginning of the founding of the People’s Republic of China, my country’s industrialization level was seriously backward, and a large number of science and engineering talents were urgently needed. As a result, liberal arts did not receive as much attention as science at the national level.",0,1,2,Arts and Sciences
occupation,27246,Why do some science students in my country look down on liberal arts students?,"According to my own experience, it is very simple: since ancient times, there have been no ""literature students, science students.",0,0,0,Arts and Sciences
occupation,27907,"As a programmer, how to break low emotional intelligence?","I think low emotional intelligence means low emotional intelligence, and it has nothing to do with being a programmer or not.",0,2,2,programmer
occupation,27743,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?",I really gave myself a face or it swelled up.,1,0,0,The new generation of migrant workers
occupation,25148,Why would a German factory worker be willing to work in the same factory all his life until retirement?,Workers in many factories in Europe are willing to stay with one company for a lifetime.,1,1,2,worker
occupation,24900,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Let me first mention two theories of violence that I have summarized myself (please correct me if I am wrong): 1. Social status is relative, not absolute.",0,0,0,worker
occupation,28538,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?",Good jobs and career equality are not contradictory.,0,0,0,Occupational discrimination
occupation,25017,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Because everything is aimed at economic construction as the primary purpose, it means that all costs are acceptable and all inequalities are sidelined, which tacitly allows capital to drive workers to work with maximum efficiency.",0,1,2,worker
occupation,25070,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Because the wages of the workers in the factory are low and unstable, there are few holidays and hard work.",0,2,2,worker
occupation,26499,Why is everyone reluctant to study nursing?,"In the clinic, I feel wronged, tired of work, and low salary...",0,2,3,Nursing careers
occupation,27374,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","Some people still think they are offended by being called ""peasant workers"", and feel that they seem to be superior to others in finance and Internet. What is the reason?",0,2,2,The new generation of migrant workers
occupation,26788,What if a nursing student doesn't want to be a nurse?,"My personality is relatively slow-paced, and clinical work is urgent and tense, and may often encounter rescue situations, and I feel that my personality is not suitable.",0,0,0,Nursing careers
occupation,27650,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","It's too much to praise programmers. Everyone was originally a code farmer, which means farmers. Now they have been promoted to a level and become migrant workers...",0,1,3,The new generation of migrant workers
occupation,24770,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","The factory already has a solution, the price is raised, 22 per hour, no overtime, no assembly line, find some good-looking photos in the dormitory, and promise that there is no fee, and you can leave a month in advance.",0,1,2,worker
occupation,26475,Why is everyone reluctant to study nursing?,"This year's graduates who graduated from junior high school and went to higher vocational colleges have also taken the undergraduate examinations themselves, and have not gone to internships since the end of the year. It is even more difficult to find employment. After the beginning of the year, they apply for various training programs.",0,0,0,Nursing careers
occupation,28228,What happens to programmers after five years of work?,"If a programmer has been working on technology and has not changed to management or changed careers to do other things, then after five years of work, it should basically be like this: 1.",0,0,0,programmer
occupation,26523,Why is everyone reluctant to study nursing?,"I am a 3+2 nursing major. I have just finished my internship, and I am preparing for the college entrance examination. The hospital where I practice is a tertiary hospital, and the education is basically college graduates.",0,0,0,Nursing careers
occupation,25142,What is the status of the working class in today's society?,It is best to know their work and life:,1,0,0,worker
occupation,27009,How tired are Nursing careers really?,You know it when you go to practice.,1,0,0,Nursing careers
occupation,26418,Why is everyone reluctant to study nursing?,"It's dirty, tired, and has no status. Patients and family members can't slap the table with the doctor, so they take their anger on the nurses. You can't argue with them, because the hospital leaders sacrifice their own people.",0,2,3,Nursing careers
occupation,24904,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Factory dogs are all self-deprecating, and behind the self-deprecation is a low-key modesty after conscious of being superior to others, which is also part of Chinese culture.",0,2,3,worker
occupation,24997,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","@1000 meters phobia, this answer is used to object to high praise.",0,0,0,worker
occupation,24888,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Status belongs to the superstructure, which is determined by the economic base.",1,0,0,worker
occupation,26996,How tired are Nursing careers really?,"6th year on the job, now lying down.",0,0,0,Nursing careers
occupation,25414,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"I remember that the workers and masters of our country were the same in the past, right?",0,1,2,worker
occupation,26429,Why is everyone reluctant to study nursing?,"How tiring nursing work is, you may only know if you have experienced it yourself.",0,1,2,Nursing careers
occupation,28317,How serious is discrimination in Chinese society?,Everywhere. The standard of backward society is all kinds of discrimination.,1,2,3,Occupational discrimination
occupation,25271,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"I discussed with my colleagues at the Bayern engine manufacturing plant that the pensions given by the state after the Germans retire are very small, and my colleagues say that they are not enough to support their living.",0,1,2,worker
occupation,28652,Why do you dislike the profession of nurse in blind dates?,"Because the young lady in the profession of nurse is tired and busy at work, the effort and the gain are not proportional.",1,2,3,Occupational discrimination
occupation,27881,Why do many people think that programmers have low emotional intelligence?,"Seriously, it's not emotional intelligence.",1,1,2,programmer
occupation,25177,Why would a German factory worker be willing to work in the same factory all his life until retirement?,First of all it must be said that not all workers and factories are like this.,1,0,0,worker
occupation,27176,Why do some science students in my country look down on liberal arts students?,"Because in ordinary schools, apart from those who really love liberal arts, some liberal arts students only study literature because they can’t stay in science classes. Take my school as an example.",0,2,3,Arts and Sciences
occupation,28237,What happens to programmers after five years of work?,"Some became project managers, some switched to exam editors, and the rest were doing rehabilitation training for cervical spondylosis.",1,1,2,programmer
occupation,27797,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","They're all part-timers, don't care.",0,0,0,The new generation of migrant workers
occupation,26276,"The NPC deputies suggested advocating that the media not use language such as ""migrant workers"", is the term ""migrant workers"" discriminatory?","Migrant workers, yes, a combination of farmers and workers, this has become discrimination, and our society has a big problem. If you change into a Chinese backbone, what's the point?",0,2,2,Worker farmers
occupation,27828,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?",I didn't study well when I saw a political class.,0,0,0,The new generation of migrant workers
occupation,24789,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","Entering the factory is a sacrifice, which is not understood by people on Zhihu.",0,2,3,worker
occupation,24720,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?",who said it. The subject must have never been to the factory.,0,0,0,worker
occupation,24811,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","If labor is expensive, use machines, and the power generation will keep up with electricity. Isn’t it cheaper to produce after electricity is turned on than labor?",0,0,0,worker
occupation,27827,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","First check the definition of migrant workers: migrant workers refer to the county (city), whose household registration is in the countryside, who enter the urban area to engage in non-agricultural industrial labor for 6 months or more, and whose permanent residence is in the urban area.",0,0,0,The new generation of migrant workers
occupation,28053,What should I do if I feel less emotional intelligence after becoming a programmer?,"As a programmer's female vote, I said that the so-called low emotional intelligence of programmers is a clear stream!",0,1,2,programmer
occupation,25902,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","Do you have the means of production? Originally the proletariat, trying to separate itself from the vast number of workers and peasants, and then become a superior?",0,0,0,Worker farmers
occupation,25362,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"Coordinate with a well-known brewery in China, a top 500 foreign company, an employee suffered a work-related injury a few months ago, and his finger was amputated.",1,0,0,worker
occupation,26592,Is it really a good development to study nursing as a boy?,"Tell you no, male nurses are only easy to find a job, they have no status if they want to be in status, and they are the lowest workers unless they get a civil servant or a public institution.",0,1,3,Nursing careers
occupation,25475,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,Could this question be asked by a boss?,0,0,0,worker
occupation,27943,What should I do if I feel less emotional intelligence after becoming a programmer?,"After becoming a programmer, the main reason for feeling lower emotional intelligence should be that you have gradually transformed into a technical person who is mainly technical.",0,1,2,programmer
occupation,28337,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Occupational equality is to break the arrogance and prejudice in people's values, and break the honeyed confidence and self-righteousness.",0,2,2,Occupational discrimination
occupation,26200,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","The original is, the loan you repay 996 every day is equivalent to agricultural tax, and then those landlords are not...",1,1,3,Worker farmers
occupation,26034,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Some people are for face, some are for lizi, if you are the number one, do you work hard to repair the sewers in your village, or do you better build the gatehouse at the entrance of the village.",0,0,0,Worker farmers
occupation,25323,Why would a German factory worker be willing to work in the same factory all his life until retirement?,1. Professional managers separate shareholders from employees.,0,0,0,worker
occupation,26405,Why is everyone reluctant to study nursing?,"Currently still practicing, the 28th day of the suspension of the internship due to the epidemic.",0,0,0,Nursing careers
occupation,27996,What should I do if I feel less emotional intelligence after becoming a programmer?,"Offer two sentences ① first ask if it is, and then ask why.",0,0,0,programmer
occupation,28233,What happens to programmers after five years of work?,"This year is my first five years, and I can just answer this question.",0,0,0,programmer
occupation,28622,What do you think of occupational discrimination? Is there a way to solve it?,"In fact, it can also be seen from the education system.",1,0,0,Occupational discrimination
occupation,25985,"Why have ""workers"" and ""peasants"" become synonymous with indecency?",Our country is a party led by the working class.,0,0,0,Worker farmers
occupation,27132,Why do some science students in my country look down on liberal arts students?,"Such is the situation of the country. Parents always say ""Learn mathematics, physics and chemistry well, and travel the world."" Have you ever seen a parent who said, ""Learn politics, history and geography well, and travel the world?""",1,2,3,Arts and Sciences
occupation,25069,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",How many workers and peasants were there in China in the 1960s and 1970s?,0,0,0,worker
occupation,24707,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","First ask if, then why.",0,0,0,worker
occupation,25992,"Why have ""workers"" and ""peasants"" become synonymous with indecency?",Farmers have never been a decent occupation since ancient times.,0,1,3,Worker farmers
occupation,27589,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","Yes, I dedicate my youth to the city, but I can't keep it. I'm just an unimportant migrant worker in this city. Wouldn't it be better to go back and build my hometown?",0,1,2,The new generation of migrant workers
occupation,28430,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?",Because the real purpose of encouraging children to study hard is to enable them to choose a job they love.,1,2,2,Occupational discrimination
occupation,24836,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?",The ethos of Zhihu is really getting worse and worse. Could it be that the post-90s generation doesn’t want to enter the factory?,0,2,2,worker
occupation,25491,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"In ancient times, there were poor families who voluntarily sold their children and daughters. Does the subject also think it is normal?",0,0,0,worker
occupation,26770,What if a nursing student doesn't want to be a nurse?,"It's much better than most of the classmates who graduated this year. Many classmates haven't found a job because the hospital has not yet recruited people. However, I really want to cry.",0,0,0,Nursing careers
occupation,27990,What should I do if I feel less emotional intelligence after becoming a programmer?,"I used to be a chip maker, which is considered an engineering industry, not a code farmer. Then I spend a lot of time every day communicating with people in various departments, as well as business exchanges in the company.",0,0,0,programmer
occupation,24748,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?",Then the machines got cheaper and cheaper.,0,0,0,worker
occupation,25436,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"The train was full of people resting and everyone was in peace, enjoying a moment of tranquility.",0,0,0,worker
occupation,27991,What should I do if I feel less emotional intelligence after becoming a programmer?,"First of all, let’s clarify the concept of emotional intelligence. The symptoms of the subject have nothing to do with emotional intelligence, but a problem of expression ability/mental state.",1,0,0,programmer
occupation,28064,What should I do if I feel less emotional intelligence after becoming a programmer?,me too! But the emotional intelligence was not high before!,1,0,0,programmer
occupation,28302,What happens to programmers after five years of work?,"1. A few friends around me are unemployed. In the process of looking for a job, a 88-year-old Guanggong friend has been looking for 2 years, but he has no job, his girlfriend ran away, and he has no fighting spirit and is lying in the dormitory.",0,1,3,programmer
occupation,27179,Why do some science students in my country look down on liberal arts students?,I am a science student. A science student who has read history and memorized ancient poetry since childhood.,0,0,0,Arts and Sciences
occupation,25252,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"Question, have you heard that there is a kind of enterprise called a state-owned enterprise in China?",0,0,0,worker
occupation,25800,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","On the contrary, migrant workers are actually the most advanced group in this era!",0,1,1,Worker farmers
occupation,28459,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","One point of effort and one point of gain, five points of effort and five points of gain.",0,0,0,Occupational discrimination
occupation,26877,What if a nursing student doesn't want to be a nurse?,"It's really discriminatory treatment, especially men, and they don't get the respect of ordinary people, whether they are doctors or patients.",0,2,3,Nursing careers
occupation,25497,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,1. Why can the boss open a factory but you can't?,0,0,0,worker
occupation,27784,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","If we say that we are migrant workers, we will be migrant workers, learn from the older generation of migrant workers, work in cities, and bring money back to the countryside to farm when we are old and infirm.",0,1,2,The new generation of migrant workers
occupation,26144,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Accept the education of poor and lower-middle peasants, leading cadres, the masses, and ordinary workers.",1,2,2,Worker farmers
occupation,24688,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?",Those born in the 1990s who worked in factories rarely read Zhihu.,0,2,2,worker
occupation,25724,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","I don't think it's discrimination, nor do I think it's discriminatory for us to call workers who work on construction sites migrant workers, because there's nothing to discriminate at all.",0,1,2,Worker farmers
occupation,27641,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","It should be called migrant workers, which is more accurate.",0,0,0,The new generation of migrant workers
occupation,24771,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","In fact, everyone's answers are a bit biased. The question itself is a bit problematic, that is, how to define a worker in a factory?",0,0,0,worker
occupation,25340,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"When I graduated before, everyone thought about struggle, Bei drift, Beijing drift, all kinds of drift, just to make a lot of money and take advantage of the wind.",0,0,0,worker
occupation,27248,Why do some science students in my country look down on liberal arts students?,People who compare the pros and cons of two different fields are Tie Hanhan.,1,2,3,Arts and Sciences
occupation,25171,Why would a German factory worker be willing to work in the same factory all his life until retirement?,Why are the Japanese willing to retire and then return to the company to continue working?,0,0,0,worker
occupation,26593,Is it really a good development to study nursing as a boy?,I like my major. I also enjoy doing this job.,1,0,0,Nursing careers
occupation,27167,Why do some science students in my country look down on liberal arts students?,"Uninvited. I am a student myself. Of course, I am a science student in high school and an undergraduate engineering major, but I think that humanistic thinking includes history and geography.",0,0,0,Arts and Sciences
occupation,27045,Is a nurse who graduated from undergraduate nursing really the worst profession?,"Have you practiced? After your practice, you will know what the profession is like. Personally, I feel that no matter what degree of nurse you are, as long as you like it, it is a good profession.",0,1,2,Nursing careers
occupation,27054,Can the nurse bosses in Zhihu answer the current situation of work after graduating from nursing graduate school?,"First of all, you have to do basic nursing work when you enter the hospital, and you will not enter the leadership position of the nursing department as soon as you come out.",0,1,2,Nursing careers
occupation,25941,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","There is no land. A worker from the countryside, an occasional farm worker.",0,1,2,Worker farmers
occupation,27061,Can the nurse bosses in Zhihu answer the current situation of work after graduating from nursing graduate school?,"There are some nursing graduate students around me, and I myself have been admitted this year. I feel there is no obvious difference. Many hospitals are based on seniority, if the leaders attach great importance to you.",0,0,0,Nursing careers
occupation,28151,What should I do if I feel less emotional intelligence after becoming a programmer?,"It's not that emotional intelligence is low, most of them are just lazy",1,1,3,programmer
occupation,27485,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",There is nothing to make a fuss about. It’s good to recognize your status. The title of “Famous Farmer” has always been an official statement. You have to say that there is no discriminatory meaning.,1,2,2,The new generation of migrant workers
occupation,27219,Why do some science students in my country look down on liberal arts students?,"The fact that some science students in our country look down on liberal arts students is actually a problem left over from history, because in the early days of the founding of the People's Republic of China, the country's demand for talents was to build airplanes and cars.",0,1,3,Arts and Sciences
occupation,25238,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"Remember, the interests of the capitalists, not the interests of society as a whole!",1,1,3,worker
occupation,25403,Why would a German factory worker be willing to work in the same factory all his life until retirement?,It should be asked why Chinese factories cannot support workers for a lifetime.,0,1,2,worker
occupation,26179,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Because of hard work, no money, and no power.",1,1,2,Worker farmers
occupation,26606,Is it really a good development to study nursing as a boy?,"It is not recommended to learn, male nurses are a very lonely group.",0,2,3,Nursing careers
occupation,27032,Is a nurse who graduated from undergraduate nursing really the worst profession?,How to say it? The 19th undergraduates feel that the choice of the hospital is very important.,0,1,2,Nursing careers
occupation,27579,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","The so-called migrant workers in this context are not farmers, but people who have no such jobs in their hometowns, but only in big cities, so they have to leave their homes to work.",0,1,2,The new generation of migrant workers
occupation,28522,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Because, capital logic, in today's society, money means social power.",0,2,3,Occupational discrimination
occupation,28590,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?",We all know that people talk to people and talk to ghosts to talk to ghosts.,0,0,0,Occupational discrimination
occupation,26561,Why is everyone reluctant to study nursing?,"Don't study nursing at all, come out and work three shifts.",0,2,3,Nursing careers
